,"User","Edited Articles","Bundesedit-Hit","Where?"
6298,"131.220.71.63",1,"False","none"
6299,"2A02:8108:80C0:1404:ECEC:FE9A:B1FF:849C",1,"False","none"
6300,"77.119.130.39",1,"False","none"
6301,"84.190.14.130",1,"False","none"
6302,"91.58.199.194",1,"False","none"
6303,"88.130.75.45",1,"False","none"
6304,"213.225.1.116",1,"False","none"
6305,"77.119.130.36",1,"False","none"
6306,"91.66.28.86",1,"False","none"
6307,"84.190.156.15",1,"False","none"
6308,"88.70.148.235",1,"False","none"
6309,"212.186.28.124",1,"False","none"
6310,"91.60.102.24",1,"False","none"
6311,"145.254.32.214",1,"False","none"
6312,"139.18.53.4",1,"False","none"
6313,"91.32.103.55",1,"False","none"
6314,"212.144.12.232",1,"False","none"
6315,"84.177.29.152",1,"False","none"
6316,"95.95.207.101",1,"False","none"
6317,"213.23.188.40",1,"False","none"
6318,"84.144.238.25",1,"False","none"
6319,"84.185.122.89",1,"False","none"
6320,"2.203.130.67",1,"False","none"
6321,"77.10.124.169",1,"False","none"
6322,"92.252.13.67",1,"False","none"
6323,"94.142.217.58",1,"False","none"
6324,"217.247.107.51",1,"False","none"
6325,"84.144.59.183",1,"False","none"
6326,"78.50.247.99",1,"False","none"
6327,"194.77.114.34",1,"False","none"
6328,"84.176.170.74",1,"False","none"
6329,"134.107.5.23",1,"False","none"
6330,"89.51.125.176",1,"False","none"
6331,"85.178.97.44",1,"False","none"
6332,"87.185.94.238",1,"False","none"
6333,"217.69.238.2",1,"False","none"
6334,"172.178.51.225",1,"False","none"
6335,"91.16.110.110",1,"False","none"
6336,"217.9.26.37",1,"False","none"
6337,"77.7.19.53",1,"False","none"
6338,"78.42.20.235",1,"False","none"
6339,"92.72.83.236",1,"False","none"
6340,"188.174.95.69",1,"False","none"
6341,"188.99.246.131",1,"False","none"
6342,"78.42.86.184",1,"False","none"
6343,"188.174.39.61",1,"False","none"
6344,"188.60.163.206",1,"False","none"
6345,"62.227.228.50",1,"False","none"
6346,"84.134.19.28",1,"False","none"
6347,"78.52.202.4",1,"False","none"
6348,"77.12.228.250",1,"False","none"
6349,"91.33.160.201",1,"False","none"
6350,"85.178.125.7",1,"False","none"
6351,"84.46.96.23",1,"False","none"
6352,"82.82.129.22",1,"False","none"
6353,"80.32.15.18",1,"False","none"
6354,"217.185.84.106",1,"False","none"
6355,"88.153.2.3",1,"False","none"
6356,"2003:70:CF08:D01:6164:3758:F428:E9BA",1,"False","none"
6357,"93.221.39.200",1,"False","none"
6358,"145.254.62.187",1,"False","none"
6359,"85.180.27.37",1,"False","none"
6360,"84.72.15.106",1,"False","none"
6361,"84.44.158.141",1,"False","none"
6362,"2A02:8108:8600:1FA0:B400:3AF9:D8E3:EDEF",1,"False","none"
6363,"85.25.109.57",1,"False","none"
6364,"91.114.209.52",1,"False","none"
6365,"91.89.85.161",1,"False","none"
6366,"79.222.240.91",1,"False","none"
6367,"213.23.190.252",1,"False","none"
6368,"89.182.172.36",1,"False","none"
6369,"217.230.70.227",1,"False","none"
6370,"62.93.125.103",1,"False","none"
6371,"84.158.111.90",1,"False","none"
6372,"217.229.1.243",1,"False","none"
6373,"31.19.99.82",1,"False","none"
6374,"217.236.236.55",1,"False","none"
6375,"2003:C5:A732:FB01:790C:F332:361D:E7AD",1,"False","none"
6376,"193.179.25.34",1,"False","none"
6377,"62.134.89.253",1,"False","none"
6378,"88.76.49.29",1,"False","none"
6379,"69.10.152.209",1,"False","none"
6380,"85.216.121.83",1,"False","none"
6381,"188.104.216.2",1,"False","none"
6382,"84.60.54.143",1,"False","none"
6383,"217.87.96.166",1,"False","none"
6384,"80.171.54.30",1,"False","none"
6385,"213.54.79.138",1,"False","none"
6386,"95.119.64.89",1,"False","none"
6387,"85.177.164.76",1,"False","none"
6388,"89.246.50.96",1,"False","none"
6389,"78.54.8.176",1,"False","none"
6390,"87.180.91.20",1,"False","none"
6391,"213.187.82.234",1,"False","none"
6392,"89.247.35.38",1,"False","none"
6393,"87.234.223.42",1,"False","none"
6394,"46.114.135.10",1,"False","none"
6395,"79.231.13.212",1,"False","none"
6396,"91.53.3.29",1,"False","none"
6397,"77.180.252.45",1,"False","none"
6398,"91.36.153.218",1,"False","none"
6399,"87.245.50.173",1,"False","none"
6400,"145.254.74.138",1,"False","none"
6401,"83.129.176.58",1,"False","none"
6402,"93.219.176.86",1,"False","none"
6403,"84.63.19.206",1,"False","none"
6404,"87.180.228.23",1,"False","none"
6405,"77.10.232.176",1,"False","none"
6406,"84.61.89.122",1,"False","none"
6407,"84.131.221.54",1,"False","none"
6408,"84.150.49.69",1,"False","none"
6409,"85.94.240.128",1,"False","none"
6410,"91.54.185.51",1,"False","none"
6411,"217.248.154.74",1,"False","none"
6412,"217.83.218.254",1,"False","none"
6413,"172.180.91.207",1,"False","none"
6414,"147.237.73.201",1,"False","none"
6415,"213.6.39.121",1,"False","none"
6416,"62.156.38.95",1,"False","none"
6417,"91.52.205.253",1,"False","none"
6418,"217.232.69.30",1,"False","none"
6419,"84.128.84.13",1,"False","none"
6420,"79.97.0.163",1,"False","none"
6421,"2003:8E:8E06:A768:813C:4B2B:2B77:DB62",1,"False","none"
6422,"84.128.41.107",1,"False","none"
6423,"217.91.154.221",1,"False","none"
6424,"87.122.64.199",1,"False","none"
6425,"81.193.90.140",1,"False","none"
6426,"178.8.88.219",1,"False","none"
6427,"141.91.210.110",1,"False","none"
6428,"86.32.24.24",1,"False","none"
6429,"84.63.113.221",1,"False","none"
6430,"84.170.4.108",1,"False","none"
6431,"2003:86:281D:9100:F46C:C33E:C893:E763",1,"False","none"
6432,"84.136.38.10",1,"False","none"
6433,"213.39.227.160",1,"False","none"
6434,"84.57.21.99",1,"False","none"
6435,"80.156.47.37",1,"False","none"
6436,"84.144.92.82",1,"False","none"
6437,"213.22.211.149",1,"False","none"
6438,"77.11.193.37",1,"False","none"
6439,"84.190.49.192",1,"False","none"
6440,"109.69.100.167",1,"False","none"
6441,"217.233.24.185",1,"False","none"
6442,"217.6.131.250",1,"False","none"
6443,"2003:76:6F0B:8400:88C0:7D9B:725A:E490",1,"False","none"
6444,"178.26.57.149",1,"False","none"
6445,"84.167.45.169",1,"False","none"
6446,"85.239.125.6",1,"False","none"
6447,"46.5.251.208",1,"False","none"
6448,"212.62.92.133",1,"False","none"
6449,"2A02:8109:9440:70:55B8:C4C7:96C3:3FF7",1,"False","none"
6450,"93.46.195.162",1,"False","none"
6451,"87.170.233.42",1,"False","none"
6452,"91.9.114.199",1,"False","none"
6453,"84.136.48.54",1,"False","none"
6454,"84.58.209.223",1,"False","none"
6455,"91.64.179.130",1,"False","none"
6456,"217.238.52.113",1,"False","none"
6457,"84.160.212.40",1,"False","none"
6458,"77.188.82.19",1,"False","none"
6459,"172.179.29.247",1,"False","none"
6460,"71.107.217.98",1,"False","none"
6461,"217.88.226.59",1,"False","none"
6462,"87.122.35.188",1,"False","none"
6463,"217.91.165.233",1,"False","none"
6464,"84.190.35.23",1,"False","none"
6465,"2003:DD:53C8:8700:1F7:8BD7:7DF3:9225",1,"False","none"
6466,"62.143.73.84",1,"False","none"
6467,"62.245.231.6",1,"False","none"
6468,"92.231.95.83",1,"False","none"
6469,"80.121.21.49",1,"False","none"
6470,"89.182.0.249",1,"False","none"
6471,"2001:A61:24A3:6800:D509:1206:8E3:A41F",1,"False","none"
6472,"112.202.50.85",1,"False","none"
6473,"213.61.130.220",1,"False","none"
6474,"217.82.121.112",1,"False","none"
6475,"80.145.54.162",1,"False","none"
6476,"212.7.165.214",1,"False","none"
6477,"62.246.67.99",1,"False","none"
6478,"83.135.7.229",1,"False","none"
6479,"84.59.203.188",1,"False","none"
6480,"80.145.63.198",1,"False","none"
6481,"91.2.28.32",1,"False","none"
6482,"31.17.124.73",1,"False","none"
6483,"2003:45:5C27:9CA0:644C:6526:97EA:C7F5",1,"False","none"
6484,"178.7.211.147",1,"False","none"
6485,"176.2.134.7",1,"False","none"
6486,"80.135.38.204",1,"False","none"
6487,"217.255.121.96",1,"False","none"
6488,"84.160.186.43",1,"False","none"
6489,"80.130.85.71",1,"False","none"
6490,"78.52.96.81",1,"False","none"
6491,"134.91.226.47",1,"False","none"
6492,"84.154.61.166",1,"False","none"
6493,"85.126.111.36",1,"False","none"
6494,"84.175.23.1",1,"False","none"
6495,"88.75.65.230",1,"False","none"
6496,"141.83.146.108",1,"False","none"
6497,"77.11.61.205",1,"False","none"
6498,"94.216.36.147",1,"False","none"
6499,"2003:4C:683E:5633:39C3:A146:F48:4D0F",1,"False","none"
6500,"217.84.253.63",1,"False","none"
6501,"95.114.76.12",1,"False","none"
6502,"84.151.113.92",1,"False","none"
6503,"84.151.113.90",1,"False","none"
6504,"2003:54:EF04:7099:E044:E750:31D1:361B",1,"False","none"
6505,"87.78.10.227",1,"False","none"
6506,"84.153.81.13",1,"False","none"
6507,"84.189.16.241",1,"False","none"
6508,"80.130.28.177",1,"False","none"
6509,"92.75.77.141",1,"False","none"
6510,"84.175.92.189",1,"False","none"
6511,"141.62.253.70",1,"False","none"
6512,"88.1.174.129",1,"False","none"
6513,"84.163.105.92",1,"False","none"
6514,"91.6.195.144",1,"False","none"
6515,"84.141.52.63",1,"False","none"
6516,"80.129.98.85",1,"False","none"
6517,"91.5.51.2",1,"False","none"
6518,"93.228.114.70",1,"False","none"
6519,"85.74.9.129",1,"False","none"
6520,"84.189.94.56",1,"False","none"
6521,"84.141.233.93",1,"False","none"
6522,"172.183.59.47",1,"False","none"
6523,"90.186.75.10",1,"False","none"
6524,"93.232.253.59",1,"False","none"
6525,"91.65.76.157",1,"False","none"
6526,"213.182.121.56",1,"False","none"
6527,"85.180.96.24",1,"False","none"
6528,"93.212.38.168",1,"False","none"
6529,"85.179.26.17",1,"False","none"
6530,"80.187.99.147",1,"False","none"
6531,"79.221.241.25",1,"False","none"
6532,"217.245.22.147",1,"False","none"
6533,"85.0.123.141",1,"False","none"
6534,"88.77.219.185",1,"False","none"
6535,"141.41.236.114",1,"False","none"
6536,"141.41.236.115",1,"False","none"
6537,"217.252.35.250",1,"False","none"
6538,"92.217.4.75",1,"False","none"
6539,"92.104.248.48",1,"False","none"
6540,"78.51.67.96",1,"False","none"
6541,"84.148.22.216",1,"False","none"
6542,"109.226.146.43",1,"False","none"
6543,"84.153.83.17",1,"False","none"
6544,"80.128.253.8",1,"False","none"
6545,"217.72.94.34",1,"False","none"
6546,"91.62.218.127",1,"False","none"
6547,"93.104.24.156",1,"False","none"
6548,"195.50.189.86",1,"False","none"
6549,"95.223.216.95",1,"False","none"
6550,"88.72.66.215",1,"False","none"
6551,"83.79.156.102",1,"False","none"
6552,"93.94.187.140",1,"False","none"
6553,"91.34.115.95",1,"False","none"
6554,"2A02:8108:4C0:454:933:3AB3:6C75:6617",1,"False","none"
6555,"88.67.167.47",1,"False","none"
6556,"91.52.189.206",1,"False","none"
6557,"84.144.181.52",1,"False","none"
6558,"90.206.1.101",1,"False","none"
6559,"93.209.4.189",1,"False","none"
6560,"213.187.70.60",1,"False","none"
6561,"82.82.140.47",1,"False","none"
6562,"91.0.121.199",1,"False","none"
6563,"85.181.30.167",1,"False","none"
6564,"84.61.204.210",1,"False","none"
6565,"84.60.217.238",1,"False","none"
6566,"217.93.101.104",1,"False","none"
6567,"217.227.168.64",1,"False","none"
6568,"83.76.56.160",1,"False","none"
6569,"80.171.61.70",1,"False","none"
6570,"194.57.151.100",1,"False","none"
6571,"217.231.121.59",1,"False","none"
6572,"188.96.123.120",1,"False","none"
6573,"77.20.97.31",1,"False","none"
6574,"64.208.86.55",1,"False","none"
6575,"87.153.159.16",1,"False","none"
6576,"81.138.52.225",1,"False","none"
6577,"2003:56:6A23:23EC:39FE:C1F1:2F92:CEBF",1,"False","none"
6578,"91.2.39.186",1,"False","none"
6579,"78.35.59.107",1,"False","none"
6580,"84.56.180.164",1,"False","none"
6581,"84.184.219.32",1,"False","none"
6582,"89.60.177.91",1,"False","none"
6583,"217.86.229.175",1,"False","none"
6584,"85.6.23.152",1,"False","none"
6585,"217.227.237.71",1,"False","none"
6586,"78.49.157.40",1,"False","none"
6587,"84.62.167.64",1,"False","none"
6588,"188.193.155.31",1,"False","none"
6589,"84.173.95.176",1,"False","none"
6590,"80.130.81.75",1,"False","none"
6591,"89.53.10.110",1,"False","none"
6592,"78.159.79.245",1,"False","none"
6593,"158.64.103.11",1,"False","none"
6594,"92.195.59.91",1,"False","none"
6595,"84.252.67.254",1,"False","none"
6596,"80.145.95.252",1,"False","none"
6597,"88.67.149.225",1,"False","none"
6598,"62.206.21.246",1,"False","none"
6599,"87.185.69.17",1,"False","none"
6600,"217.95.50.114",1,"False","none"
6601,"88.74.87.61",1,"False","none"
6602,"77.8.112.37",1,"False","none"
6603,"91.5.44.18",1,"False","none"
6604,"178.14.102.220",1,"False","none"
6605,"63.13.250.167",1,"False","none"
6606,"92.203.97.189",1,"False","none"
6607,"77.8.164.232",1,"False","none"
6608,"84.179.252.50",1,"False","none"
6609,"77.12.148.99",1,"False","none"
6610,"89.182.193.24",1,"False","none"
6611,"85.179.1.40",1,"False","none"
6612,"2.207.58.85",1,"False","none"
6613,"213.158.147.52",1,"False","none"
6614,"2A02:908:F84:4200:60DB:A2FD:5909:9F45",1,"False","none"
6615,"188.96.226.172",1,"False","none"
6616,"84.152.74.195",1,"False","none"
6617,"172.180.65.129",1,"False","none"
6618,"217.80.243.164",1,"False","none"
6619,"77.116.13.199",1,"False","none"
6620,"178.6.14.155",1,"False","none"
6621,"99.90.197.87",1,"False","none"
6622,"92.76.96.200",1,"False","none"
6623,"80.185.164.81",1,"False","none"
6624,"80.64.176.182",1,"False","none"
6625,"188.174.115.94",1,"False","none"
6626,"217.110.62.222",1,"False","none"
6627,"88.65.46.200",1,"False","none"
6628,"90.134.21.18",1,"False","none"
6629,"80.187.80.49",1,"False","none"
6630,"84.133.223.59",1,"False","none"
6631,"77.6.17.44",1,"False","none"
6632,"88.72.200.211",1,"False","none"
6633,"91.54.129.213",1,"False","none"
6634,"89.52.84.38",1,"False","none"
6635,"83.5.129.165",1,"False","none"
6636,"217.184.49.170",1,"False","none"
6637,"178.12.119.74",1,"False","none"
6638,"93.203.220.82",1,"False","none"
6639,"87.163.251.20",1,"False","none"
6640,"2003:4C:6C0A:CE01:85F3:2B11:5C89:522C",1,"False","none"
6641,"93.218.69.131",1,"False","none"
6642,"84.143.98.186",1,"False","none"
6643,"46.243.85.9",1,"False","none"
6644,"93.217.20.22",1,"False","none"
6645,"2A02:1206:4585:78B0:C550:583E:23A9:7FF",1,"False","none"
6646,"141.30.190.179",1,"False","none"
6647,"213.47.47.113",1,"False","none"
6648,"84.172.100.50",1,"False","none"
6649,"92.224.155.85",1,"False","none"
6650,"217.82.244.95",1,"False","none"
6651,"84.155.94.118",1,"False","none"
6652,"92.194.109.1",1,"False","none"
6653,"95.91.230.35",1,"False","none"
6654,"84.140.223.17",1,"False","none"
6655,"92.226.36.6",1,"False","none"
6656,"84.145.196.11",1,"False","none"
6657,"217.80.61.90",1,"False","none"
6658,"87.178.11.164",1,"False","none"
6659,"87.162.61.152",1,"False","none"
6660,"80.137.254.5",1,"False","none"
6661,"84.153.115.93",1,"False","none"
6662,"213.200.236.96",1,"False","none"
6663,"87.178.9.69",1,"False","none"
6664,"84.183.239.67",1,"False","none"
6665,"84.187.77.253",1,"False","none"
6666,"92.250.197.37",1,"False","none"
6667,"217.187.105.3",1,"False","none"
6668,"91.50.175.82",1,"False","none"
6669,"141.89.75.48",1,"False","none"
6670,"85.124.41.2",1,"False","none"
6671,"89.15.179.206",1,"False","none"
6672,"212.4.64.27",1,"False","none"
6673,"84.183.254.52",1,"False","none"
6674,"84.133.112.31",1,"False","none"
6675,"77.1.133.19",1,"False","none"
6676,"62.101.94.100",1,"False","none"
6677,"80.132.57.212",1,"False","none"
6678,"77.10.107.230",1,"False","none"
6679,"93.204.156.79",1,"False","none"
6680,"212.11.225.90",1,"False","none"
6681,"85.180.11.57",1,"False","none"
6682,"79.243.104.26",1,"False","none"
6683,"91.53.209.36",1,"False","none"
6684,"81.249.51.148",1,"False","none"
6685,"80.121.9.192",1,"False","none"
6686,"193.24.32.54",1,"False","none"
6687,"217.231.218.23",1,"False","none"
6688,"217.228.126.20",1,"False","none"
6689,"89.204.137.99",1,"False","none"
6690,"79.239.96.141",1,"False","none"
6691,"87.179.126.83",1,"False","none"
6692,"2A02:810C:8140:11E8:7898:D4B1:7E44:1428",1,"False","none"
6693,"217.48.210.202",1,"False","none"
6694,"87.181.79.90",1,"False","none"
6695,"89.204.137.97",1,"False","none"
6696,"84.180.199.24",1,"False","none"
6697,"194.116.206.3",1,"False","none"
6698,"195.14.202.45",1,"False","none"
6699,"78.53.225.62",1,"False","none"
6700,"185.47.202.156",1,"False","none"
6701,"79.243.81.92",1,"False","none"
6702,"93.134.239.4",1,"False","none"
6703,"194.25.103.254",1,"False","none"
6704,"109.47.247.85",1,"False","none"
6705,"217.83.4.239",1,"False","none"
6706,"89.247.66.106",1,"False","none"
6707,"84.152.57.194",1,"False","none"
6708,"62.246.60.68",1,"False","none"
6709,"217.68.181.82",1,"False","none"
6710,"84.169.87.11",1,"False","none"
6711,"88.77.17.243",1,"False","none"
6712,"217.81.213.147",1,"False","none"
6713,"217.80.234.135",1,"False","none"
6714,"217.91.14.208",1,"False","none"
6715,"212.117.127.91",1,"False","none"
6716,"77.21.163.245",1,"False","none"
6717,"87.180.93.166",1,"False","none"
6718,"217.82.240.84",1,"False","none"
6719,"85.176.181.37",1,"False","none"
6720,"80.129.67.108",1,"False","none"
6721,"89.245.80.38",1,"False","none"
6722,"81.182.24.34",1,"False","none"
6723,"93.193.17.224",1,"False","none"
6724,"193.196.129.2",1,"False","none"
6725,"95.114.96.61",1,"False","none"
6726,"91.1.112.22",1,"False","none"
6727,"91.52.197.30",1,"False","none"
6728,"80.143.28.231",1,"False","none"
6729,"2003:5F:2D37:1501:993B:65FA:407E:950D",1,"False","none"
6730,"89.50.49.134",1,"False","none"
6731,"217.245.223.40",1,"False","none"
6732,"84.175.64.177",1,"False","none"
6733,"194.156.172.86",1,"False","none"
6734,"80.171.115.61",1,"False","none"
6735,"91.1.52.20",1,"False","none"
6736,"213.168.110.91",1,"False","none"
6737,"79.249.112.31",1,"False","none"
6738,"217.27.197.33",1,"False","none"
6739,"95.91.208.224",1,"False","none"
6740,"137.226.149.57",1,"False","none"
6741,"77.12.104.86",1,"False","none"
6742,"84.174.114.35",1,"False","none"
6743,"81.10.157.252",1,"False","none"
6744,"86.69.120.79",1,"False","none"
6745,"86.56.43.45",1,"False","none"
6746,"85.73.140.254",1,"False","none"
6747,"85.73.12.86",1,"False","none"
6748,"87.162.198.26",1,"False","none"
6749,"213.7.62.167",1,"False","none"
6750,"188.118.179.97",1,"False","none"
6751,"91.35.29.144",1,"False","none"
6752,"93.138.100.85",1,"False","none"
6753,"78.53.71.229",1,"False","none"
6754,"84.20.160.102",1,"False","none"
6755,"212.144.9.87",1,"False","none"
6756,"193.196.133.6",1,"False","none"
6757,"217.85.185.219",1,"False","none"
6758,"62.96.34.58",1,"False","none"
6759,"82.82.190.249",1,"False","none"
6760,"194.208.222.90",1,"False","none"
6761,"2A02:1206:4559:B430:D97E:283:82C1:623",1,"False","none"
6762,"178.203.234.91",1,"False","none"
6763,"77.87.49.253",1,"False","none"
6764,"84.60.106.62",1,"False","none"
6765,"109.46.213.56",1,"False","none"
6766,"80.171.50.196",1,"False","none"
6767,"84.163.24.200",1,"False","none"
6768,"141.99.44.156",1,"False","none"
6769,"84.132.25.105",1,"False","none"
6770,"90.153.27.132",1,"False","none"
6771,"2001:16B8:689D:BD00:7DE4:EB2D:D77F:8079",1,"False","none"
6772,"217.82.38.154",1,"False","none"
6773,"213.170.179.79",1,"False","none"
6774,"212.23.104.73",1,"False","none"
6775,"213.102.89.64",1,"False","none"
6776,"2A02:8070:A81:F600:F021:7B1:257F:2B17",1,"False","none"
6777,"46.57.111.238",1,"False","none"
6778,"91.89.66.213",1,"False","none"
6779,"88.73.127.160",1,"False","none"
6780,"81.189.42.221",1,"False","none"
6781,"84.56.230.15",1,"False","none"
6782,"79.212.9.32",1,"False","none"
6783,"89.247.116.28",1,"False","none"
6784,"178.24.213.220",1,"False","none"
6785,"83.99.31.131",1,"False","none"
6786,"84.63.28.251",1,"False","none"
6787,"217.229.38.159",1,"False","none"
6788,"92.73.186.254",1,"False","none"
6789,"87.164.180.33",1,"False","none"
6790,"80.140.230.51",1,"False","none"
6791,"84.72.194.49",1,"False","none"
6792,"2003:51:AD15:F203:35DA:E7C4:197A:1944",1,"False","none"
6793,"91.7.201.43",1,"False","none"
6794,"89.245.105.57",1,"False","none"
